fecha,Original,Tendencia_ciclo
2013-10-31,4.483747258605885,4.4589387871149775
2013-11-30,4.508660774813187,4.461406697731577
2013-12-31,4.508957028171804,4.4644329477915425
2014-01-31,4.4593034679563095,4.467441722886822
2014-02-28,4.466552962881756,4.469672845239029
2014-03-31,4.490344620402593,4.470540174102367
2014-04-30,4.420339498356511,4.471132107648611
2014-05-31,4.455070004688006,4.472075774787563
2014-06-30,4.447195897945554,4.474370560060375
2014-07-31,4.46193179331106,4.478775064586852
2014-08-31,4.456505261287465,4.483847220491738
2014-09-30,4.479078793056682,4.48873685266109
2014-10-31,4.527945150420499,4.493950909257652
2014-11-30,4.543463172027823,4.498999885431848
2014-12-31,4.556411130754771,4.503172230139618
2015-01-31,4.480795072803717,4.507358981547391
2015-02-28,4.5002764722501825,4.5126548403138615
2015-03-31,4.5311087785040645,4.518763471026253
2015-04-30,4.482916949141023,4.525787805442269
2015-05-31,4.5227304381412035,4.532888877514122
2015-06-30,4.527389910142827,4.539182618476408
2015-07-31,4.541502383478343,4.5447053517361935
2015-08-31,4.5298670712281845,4.547779190350152
2015-09-30,4.540934302571105,4.5480501673757425
2015-10-31,4.571301117612408,4.547885623850604
2015-11-30,4.58939365490878,4.548774712752578
2015-12-31,4.58369309239338,4.5522317282189775
2016-01-31,4.548960225424102,4.557994578490284
2016-02-29,4.560339218973795,4.5621453780966315
2016-03-31,4.568096292511506,4.564153430419801
2016-04-30,4.534013407943177,4.566267283727578
2016-05-31,4.557948871614999,4.569088226087061
2016-06-30,4.56084289299787,4.572635594837393
2016-07-31,4.553214524810399,4.576709049894576
2016-08-31,4.552162787679228,4.580879899666152
2016-09-30,4.586210076631976,4.585254000986479
2016-10-31,4.6176880939309015,4.588606577681758
2016-11-30,4.64346996011102,4.5903909304386525
2016-12-31,4.6423148950622455,4.591631361721205
2017-01-31,4.571715003192239,4.59261870994006
2017-02-28,4.5742355607680105,4.593338195445188
2017-03-31,4.613687635410272,4.595205685743538
2017-04-30,4.552084643430224,4.598540330988224
2017-05-31,4.595737891632844,4.60098731717712
2017-06-30,4.604196107928059,4.6023316849530005
2017-07-31,4.567118052587449,4.603426134013213
2017-08-31,4.571032425555249,4.605700401698895
2017-09-30,4.5950298189101835,4.61002526698533
2017-10-31,4.644055084973645,4.615264596461293
2017-11-30,4.679471337195824,4.620091210370364
2017-12-31,4.68312859893541,4.623111107168684
2018-01-31,4.597259112401703,4.624286415316094
2018-02-28,4.595109416948851,4.626447318118498
2018-03-31,4.639978230701449,4.630439872917082
2018-04-30,4.601128696359814,4.634918966105026
2018-05-31,4.649753288203062,4.639132394137465
2018-06-30,4.6391965305834795,4.641389905275763
2018-07-31,4.619767699564939,4.6416108384473675
2018-08-31,4.616354162221454,4.64086471377767
2018-09-30,4.621906187067369,4.639517137888364
2018-10-31,4.6646493542818765,4.638211820103957
2018-11-30,4.69043413847042,4.637892169316487
2018-12-31,4.681704496550641,4.638786300757201
2019-01-31,4.620330508264903,4.640642067872981
2019-02-28,4.62528997327784,4.642404948349729
2019-03-31,4.662778212098404,4.644231312465789
2019-04-30,4.60560353867725,4.6469996889612135
2019-05-31,4.643845948567392,4.649681048612483
2019-06-30,4.641585121337149,4.6518394857613705
2019-07-31,4.631239902228504,4.653672258377357
2019-08-31,4.621360806658845,4.655702943720944
2019-09-30,4.643005610745393,4.658206081508955
2019-10-31,4.69436986483109,4.661040434438036
2019-11-30,4.719028221878635,4.663492172797708
2019-12-31,4.713004874035562,4.665733698831529
2020-01-31,4.645688425835567,4.669267646841624
2020-02-29,4.655548552771999,4.673405031886227
2020-03-31,4.640068104891715,4.571726243145239
2020-04-30,4.509548829603356,4.569773318712663
2020-05-31,4.533627385765861,4.56890930407348
2020-06-30,4.575097540994969,4.570960036114677
2020-07-31,4.5317231602534624,4.574780021893029
2020-08-31,4.536458202834033,4.5820284997120035
2020-09-30,4.586524554573968,4.591524434772188
2020-10-31,4.625922128718224,4.601096578604498
2020-11-30,4.655233090736654,4.611069773846447
2020-12-31,4.709142236243799,4.620354655500015
2021-01-31,4.578768136169591,4.627562665836752
2021-02-28,4.602990557422633,4.635503958833205
2021-03-31,4.675601653186511,4.645825223467796
2021-04-30,4.628316415251156,4.6570115277202575
2021-05-31,4.657244898024332,4.667075198859823
2021-06-30,4.660920231042141,4.676298686900917
2021-07-31,4.682705601121371,4.685172791226766
2021-08-31,4.659956136026745,4.6915230331278615
