fecha,Original,Tendencia_ciclo
2003-01,4.094414918913677,4.049975749233583
2003-02,4.045293294543114,4.055054284822616
2003-03,4.067239090823569,4.058912551888357
2003-04,4.0064895159890925,4.062924041621216
2003-05,4.0520413373674735,4.066918227215238
2003-06,4.050932799958876,4.070738549817864
2003-07,4.067887310617567,4.074518256335585
2003-08,4.035020207837291,4.078209149616851
2003-09,4.054410889693674,4.082621965620005
2003-10,4.1211926376122525,4.086983334746253
2003-11,4.1342828105136675,4.090374668109756
2003-12,4.145850768417324,4.093565244633018
2004-01,4.117367030491062,4.097367209584065
2004-02,4.076921560390091,4.1026961826501855
2004-03,4.1448633408414,4.108888800319063
2004-04,4.069019659169906,4.113544922407534
2004-05,4.0885122840039525,4.116387995337264
2004-06,4.112779024268336,4.119247377758935
2004-07,4.11639259725798,4.121442012578094
2004-08,4.079095984005129,4.122590200375591
2004-09,4.09556080346744,4.125035939040091
2004-10,4.14667732128734,4.128868694937315
2004-11,4.187018632510508,4.133267267032999
2004-12,4.193000724795654,4.1378436592236225
2005-01,4.16234336638781,4.141343016682338
2005-02,4.119803883417924,4.143568375209434
2005-03,4.140318567752421,4.146143910601062
2005-04,4.118173208693074,4.149898009616244
2005-05,4.1315852177968875,4.154531057016083
2005-06,4.159070613899721,4.160027436931038
2005-07,4.143410137986087,4.165214535472909
2005-08,4.144993976121426,4.169747468491383
2005-09,4.150330692891742,4.174282984919686
2005-10,4.1991097254928595,4.1790813658299015
2005-11,4.241281824079462,4.1842504840829715
2005-12,4.234638573747999,4.188988956955876
2006-01,4.197494501555474,4.193471799451506
2006-02,4.173167397230355,4.199453523292725
2006-03,4.24245828983876,4.206226301206993
2006-04,4.13574526126059,4.213016106889273
2006-05,4.226691083267623,4.220138015312459
2006-06,4.214633032801725,4.226757649964246
2006-07,4.2045282814106075,4.233857054791591
2006-08,4.21454433107671,4.242407659547169
2006-09,4.227190544235595,4.251772128046253
2006-10,4.3119997235736225,4.259507593341872
2006-11,4.316256438669472,4.264060738987122
2006-12,4.283786878623473,4.268470182369946
2007-01,4.298583798316992,4.274537789200334
2007-02,4.255840061418698,4.2804632351429746
2007-03,4.305379849884055,4.286346462793429
2007-04,4.236387157148405,4.293041252389912
2007-05,4.302398367826631,4.299357457221329
2007-06,4.298873967188779,4.304143030031881
2007-07,4.2851214462192875,4.307783393775602
2007-08,4.293356352962372,4.3112056791071875
2007-09,4.278281209055689,4.314539409846194
2007-10,4.356806666005734,4.318154582862948
2007-11,4.374354218695276,4.322180948673784
2007-12,4.343025278400121,4.3271486302522035
2008-01,4.353490227294798,4.3330981886689575
2008-02,4.327785185983835,4.337825337126111
2008-03,4.339344214932212,4.340261836348551
2008-04,4.318349853465114,4.341252418178905
2008-05,4.33886108406065,4.341151540566785
2008-06,4.329039115766563,4.339898689724587
2008-07,4.331179872023562,4.33769111505112
2008-08,4.305270744762802,4.334252094177831
2008-09,4.310747242428878,4.329964757238878
2008-10,4.370687595313757,4.325345489349664
2008-11,4.369151270769499,4.319271011096145
2008-12,4.327531136859076,4.3113754011859085
2009-01,4.291616792802355,4.303849307762004
2009-02,4.255972585764326,4.299587664734968
2009-03,4.326853438059113,4.299035856008337
2009-04,4.250633237051227,4.30001565691453
2009-05,4.281124366246732,4.301212936425981
2009-06,4.296600711596809,4.3030057037357405
2009-07,4.289802372449314,4.305447899254609
2009-08,4.276957219142302,4.308289494734163
2009-09,4.299449912053001,4.310990346833071
2009-10,4.341199301076874,4.313617219684152
2009-11,4.359379848000712,4.317008501874356
2009-12,4.361505076018473,4.321411527273122
2010-01,4.319111379593459,4.3261023380714185
2010-02,4.297917809067092,4.331256067587975
2010-03,4.381370050294526,4.336208471337795
2010-04,4.2944452977424845,4.339445678983884
2010-05,4.327639903567163,4.3423714288523305
2010-06,4.3365899556013074,4.345795179802897
2010-07,4.33267695773762,4.349190681770248
2010-08,4.325482534560494,4.352088878967292
2010-09,4.345954821018623,4.354380078798283
2010-10,4.379057624521986,4.356300192697272
2010-11,4.408983208909459,4.358214654669036
2010-12,4.395442095370782,4.361024060098842
2011-01,4.360530350868374,4.364690118200174
2011-02,4.341141454954359,4.368337729293052
2011-03,4.407136549084175,4.372792174615311
2011-04,4.3313539107189785,4.377819751386154
2011-05,4.37265272895457,4.381459843578152
2011-06,4.377754993441326,4.383885993619172
2011-07,4.35692378845545,4.3859221991003725
2011-08,4.355737993147279,4.38862810121644
2011-09,4.382971636269189,4.393164874782395
2011-10,4.426093109291713,4.398306654450315
2011-11,4.453901920111532,4.402692731964682
2011-12,4.4391061697363146,4.407431270666636
2012-01,4.411693621839925,4.412984194120621
2012-02,4.4185208739160835,4.417274427277128
2012-03,4.455067010801498,4.419129730815786
2012-04,4.364051891177269,4.419594500776774
2012-05,4.409842674283526,4.419753820329628
2012-06,4.404912154357397,4.42035090070579
2012-07,4.389871987505589,4.421889785650555
2012-08,4.404275905832746,4.424671389077541
2012-09,4.416176443747811,4.427407588011061
2012-10,4.451066243551957,4.429719917369674
2012-11,4.4918958666272335,4.43281273622964
2012-12,4.484757366228663,4.434916250430986
2013-01,4.420383045218518,4.435200708311793
2013-02,4.416548106117925,4.436348432536787
2013-03,4.45017204865347,4.437943147305605
2013-04,4.396300767650211,4.439039009704849
2013-05,4.4325705767421,4.441920975664879
2013-06,4.428346586808771,4.446085961367695
2013-07,4.4297239185337896,4.449986934375362
2013-08,4.430792566525904,4.453886292565774
2013-09,4.455088556917043,4.456963541710775
2013-10,4.483747258605885,4.458959094151558
2013-11,4.508660774813187,4.4614254725692915
2013-12,4.508957028171804,4.464453505240263
2014-01,4.4593034679563095,4.467469515017609
2014-02,4.466552962881756,4.4696995778428406
2014-03,4.490344620402593,4.47054523438871
2014-04,4.420339498356511,4.4711016089915905
2014-05,4.455070004688006,4.472016256858117
2014-06,4.447195897945554,4.474299588021996
2014-07,4.46193179331106,4.478717726262315
2014-08,4.456505261287465,4.483815001322575
2014-09,4.479078793056682,4.488730442161123
2014-10,4.527945150420499,4.493976619787183
2014-11,4.543463172027823,4.4990358744718995
2014-12,4.556411130754771,4.503185069920819
2015-01,4.480795072803717,4.5073510677081785
2015-02,4.5002764722501825,4.512635158783192
2015-03,4.5311087785040645,4.518739317234583
2015-04,4.482916949141023,4.525772493639104
2015-05,4.5227304381412035,4.532887977559134
2015-06,4.527389910142827,4.539193423610586
2015-07,4.541502383478343,4.544734175845856
2015-08,4.5298670712281845,4.5478170217266864
2015-09,4.540934302571105,4.5480823604214375
2015-10,4.571301117612408,4.547910714041945
2015-11,4.58939365490878,4.548774851987476
2015-12,4.58369309239338,4.552216741998674
2016-01,4.548960225424102,4.557986965977023
2016-02,4.560339218973795,4.5621222588336
2016-03,4.568096292511506,4.5641010278004135
2016-04,4.534013407943177,4.566201990765474
2016-05,4.557948871614999,4.569014651483334
2016-06,4.56084289299787,4.572560961242953
2016-07,4.553214524810399,4.57664938795473
2016-08,4.552162787679228,4.580855423195993
2016-09,4.586210076631976,4.585300535139884
2016-10,4.6176880939309015,4.588727148877629
2016-11,4.64346996011102,4.5905109848045536
2016-12,4.6423148950622455,4.591706408136185
2017-01,4.571715003192239,4.592653097371813
2017-02,4.5742355607680105,4.593324190215001
2017-03,4.613687635410272,4.595159542983182
2017-04,4.552084643430224,4.598483833773418
2017-05,4.595737891632844,4.600913871117677
2017-06,4.604196107928059,4.602228206106085
2017-07,4.567118052587449,4.603311678031579
2017-08,4.571032425555249,4.605615683639275
2017-09,4.5950298189101835,4.6100437740415074
2017-10,4.644055084973645,4.615413835502303
2017-11,4.679471337195824,4.620275765780174
2017-12,4.68312859893541,4.623236100188389
2018-01,4.597259112401703,4.624333431962807
2018-02,4.595109416948851,4.626426549920468
2018-03,4.639978230701449,4.6303822298945585
2018-04,4.601128696359814,4.634854796237806
2018-05,4.649753288203062,4.639058872097678
2018-06,4.6391965305834795,4.641299780398799
2018-07,4.619767699564939,4.641518246349348
2018-08,4.616354162221454,4.6408130108373244
2018-09,4.621906187067369,4.639583139885362
2018-10,4.6646493542818765,4.638416221149761
2018-11,4.69043413847042,4.638099709794381
2018-12,4.681704496643273,4.638898363998761
2019-01,4.620305518191815,4.640663838232123
2019-02,4.625160265125841,4.642324358585801
2019-03,4.662692063644841,4.644058586143062
2019-04,4.6055064869325895,4.646767309969871
2019-05,4.643754637154252,4.649407753655617
2019-06,4.641498700861282,4.651538819569845
2019-07,4.631131293698235,4.653404287297509
2019-08,4.621301165734298,4.655565300868165
2019-09,4.642961915553558,4.658355223964876
2019-10,4.694424713924095,4.661538155548144
2019-11,4.719241114871308,4.664105590350323
2019-12,4.713481882763889,4.6662600653907225
2020-01,4.645777050969647,4.669711614152687
2020-02,4.655576186181549,4.673833788205199
2020-03,4.640124250118163,4.571584029018546
2020-04,4.510109384916305,4.569673364407805
2020-05,4.533860908417191,4.568798185333653
2020-06,4.575737091045053,4.570844237337718
2020-07,4.532431244376569,4.574708892831104
2020-08,4.536586714899645,4.582109059729831
2020-09,4.585861442537205,4.592081572978832
2020-10,4.6266081753504915,4.602380268785855
2020-11,4.656148025640028,4.612764887593268
2020-12,4.71047979940042,4.622140448275771
2021-01,4.580540355139405,4.629404041560674
2021-02,4.605047097613028,4.637353553083009
2021-03,4.679337196341882,4.6475737647922974
2021-04,4.6288732101705,4.658549726744525
2021-05,4.659735492256595,4.668412015221476
2021-06,4.663397078984161,4.677391277122373
2021-07,4.685924184572721,4.685814150347517
2021-08,4.662083913533679,4.691374433894993
2021-09,4.690943749385805,4.694661691182295
2021-10,4.708029034313947,4.697760647436342
